Country/Region,Province/State,Lat,Long,date,type,cases
China,Zhejiang,29.1832,120.0934,3/11/20,recovered,1195
China,Hunan,27.6104,111.7088,3/11/20,recovered,995
China,Anhui,31.8257,117.2264,3/11/20,recovered,984
China,Jiangxi,27.614,115.7221,3/11/20,recovered,932
China,Shandong,36.3427,118.1498,3/11/20,recovered,726
China,Jiangsu,32.9711,119.455,3/11/20,recovered,627
China,Chongqing,30.0572,107.874,3/11/20,recovered,554
China,Sichuan,30.6171,102.7103,3/11/20,recovered,488
China,Heilongjiang,47.862,127.7615,3/11/20,recovered,436
China,Beijing,40.1824,116.4142,3/11/20,recovered,326
China,Shanghai,31.202,121.4491,3/11/20,recovered,320
China,Hebei,39.549,116.1306,3/11/20,recovered,307
China,Fujian,26.0789,117.9874,3/11/20,recovered,295
China,Guangxi,23.8298,108.7881,3/11/20,recovered,238
China,Shaanxi,35.1917,108.8701,3/11/20,recovered,232
China,Yunnan,24.974,101.487,3/11/20,recovered,170
China,Hainan,19.1959,109.7453,3/11/20,recovered,159
China,Guizhou,26.8154,106.8748,3/11/20,recovered,133
China,Tianjin,39.3054,117.323,3/11/20,recovered,131
China,Shanxi,37.5777,112.2922,3/11/20,recovered,131
China,Gansu,37.8099,101.0583,3/11/20,recovered,88
China,Hong Kong,22.3,114.2,3/11/20,recovered,65
China,Liaoning,41.2956,122.6085,3/11/20,recovered,111
China,Jilin,43.6661,126.1923,3/11/20,recovered,91
China,Xinjiang,41.1129,85.2401,3/11/20,recovered,73
China,Inner Mongolia,44.0935,113.9448,3/11/20,recovered,71
China,Ningxia,37.2692,106.1655,3/11/20,recovered,72
China,Qinghai,35.7452,95.9956,3/11/20,recovered,18
China,Macau,22.1667,113.55,3/11/20,recovered,10
China,Tibet,31.6927,88.0924,3/11/20,recovered,1
China,Hubei,30.9756,112.2707,3/12/20,confirmed,67781
China,Guangdong,23.3417,113.4244,3/12/20,confirmed,1356
China,Henan,33.882,113.614,3/12/20,confirmed,1273
China,Zhejiang,29.1832,120.0934,3/12/20,confirmed,1215
China,Hunan,27.6104,111.7088,3/12/20,confirmed,1018
China,Anhui,31.8257,117.2264,3/12/20,confirmed,990
China,Jiangxi,27.614,115.7221,3/12/20,confirmed,935
China,Shandong,36.3427,118.1498,3/12/20,confirmed,760
China,Jiangsu,32.9711,119.455,3/12/20,confirmed,631
China,Chongqing,30.0572,107.874,3/12/20,confirmed,576
China,Sichuan,30.6171,102.7103,3/12/20,confirmed,539
China,Heilongjiang,47.862,127.7615,3/12/20,confirmed,482
China,Beijing,40.1824,116.4142,3/12/20,confirmed,435
China,Shanghai,31.202,121.4491,3/12/20,confirmed,344
China,Hebei,39.549,116.1306,3/12/20,confirmed,318
China,Fujian,26.0789,117.9874,3/12/20,confirmed,296
China,Guangxi,23.8298,108.7881,3/12/20,confirmed,252
China,Shaanxi,35.1917,108.8701,3/12/20,confirmed,245
China,Yunnan,24.974,101.487,3/12/20,confirmed,174
China,Hainan,19.1959,109.7453,3/12/20,confirmed,168
China,Guizhou,26.8154,106.8748,3/12/20,confirmed,146
China,Tianjin,39.3054,117.323,3/12/20,confirmed,136
China,Shanxi,37.5777,112.2922,3/12/20,confirmed,133
China,Gansu,37.8099,101.0583,3/12/20,confirmed,127
China,Hong Kong,22.3,114.2,3/12/20,confirmed,129
China,Liaoning,41.2956,122.6085,3/12/20,confirmed,125
China,Jilin,43.6661,126.1923,3/12/20,confirmed,93
China,Xinjiang,41.1129,85.2401,3/12/20,confirmed,76
China,Inner Mongolia,44.0935,113.9448,3/12/20,confirmed,75
China,Ningxia,37.2692,106.1655,3/12/20,confirmed,75
China,Qinghai,35.7452,95.9956,3/12/20,confirmed,18
China,Macau,22.1667,113.55,3/12/20,confirmed,10
China,Tibet,31.6927,88.0924,3/12/20,confirmed,1
China,Hubei,30.9756,112.2707,3/12/20,death,3056
China,Guangdong,23.3417,113.4244,3/12/20,death,8
China,Henan,33.882,113.614,3/12/20,death,22
China,Zhejiang,29.1832,120.0934,3/12/20,death,1
China,Hunan,27.6104,111.7088,3/12/20,death,4
China,Anhui,31.8257,117.2264,3/12/20,death,6
China,Jiangxi,27.614,115.7221,3/12/20,death,1
China,Shandong,36.3427,118.1498,3/12/20,death,6
China,Jiangsu,32.9711,119.455,3/12/20,death,0
China,Chongqing,30.0572,107.874,3/12/20,death,6
China,Sichuan,30.6171,102.7103,3/12/20,death,3
China,Heilongjiang,47.862,127.7615,3/12/20,death,13
China,Beijing,40.1824,116.4142,3/12/20,death,8
China,Shanghai,31.202,121.4491,3/12/20,death,3
China,Hebei,39.549,116.1306,3/12/20,death,6
China,Fujian,26.0789,117.9874,3/12/20,death,1
China,Guangxi,23.8298,108.7881,3/12/20,death,2
China,Shaanxi,35.1917,108.8701,3/12/20,death,2
China,Yunnan,24.974,101.487,3/12/20,death,2
China,Hainan,19.1959,109.7453,3/12/20,death,6
China,Guizhou,26.8154,106.8748,3/12/20,death,2
China,Tianjin,39.3054,117.323,3/12/20,death,3
China,Shanxi,37.5777,112.2922,3/12/20,death,0
China,Gansu,37.8099,101.0583,3/12/20,death,2
China,Hong Kong,22.3,114.2,3/12/20,death,3
China,Liaoning,41.2956,122.6085,3/12/20,death,1
China,Jilin,43.6661,126.1923,3/12/20,death,1
China,Xinjiang,41.1129,85.2401,3/12/20,death,3
China,Inner Mongolia,44.0935,113.9448,3/12/20,death,1
China,Ningxia,37.2692,106.1655,3/12/20,death,0
China,Qinghai,35.7452,95.9956,3/12/20,death,0
China,Macau,22.1667,113.55,3/12/20,death,0
China,Tibet,31.6927,88.0924,3/12/20,death,0
China,Hubei,30.9756,112.2707,3/12/20,recovered,50318
China,Guangdong,23.3417,113.4244,3/12/20,recovered,1289
China,Henan,33.882,113.614,3/12/20,recovered,1249
China,Zhejiang,29.1832,120.0934,3/12/20,recovered,1197
China,Hunan,27.6104,111.7088,3/12/20,recovered,999
China,Anhui,31.8257,117.2264,3/12/20,recovered,984
China,Jiangxi,27.614,115.7221,3/12/20,recovered,934
China,Shandong,36.3427,118.1498,3/12/20,recovered,734
China,Jiangsu,32.9711,119.455,3/12/20,recovered,629
China,Chongqing,30.0572,107.874,3/12/20,recovered,564
China,Sichuan,30.6171,102.7103,3/12/20,recovered,498
China,Heilongjiang,47.862,127.7615,3/12/20,recovered,441
China,Beijing,40.1824,116.4142,3/12/20,recovered,334
China,Shanghai,31.202,121.4491,3/12/20,recovered,321
China,Hebei,39.549,116.1306,3/12/20,recovered,308
China,Fujian,26.0789,117.9874,3/12/20,recovered,295
China,Guangxi,23.8298,108.7881,3/12/20,recovered,241
China,Shaanxi,35.1917,108.8701,3/12/20,recovered,232
China,Yunnan,24.974,101.487,3/12/20,recovered,170
China,Hainan,19.1959,109.7453,3/12/20,recovered,160
China,Guizhou,26.8154,106.8748,3/12/20,recovered,137
China,Tianjin,39.3054,117.323,3/12/20,recovered,132
China,Shanxi,37.5777,112.2922,3/12/20,recovered,132
China,Gansu,37.8099,101.0583,3/12/20,recovered,88
China,Hong Kong,22.3,114.2,3/12/20,recovered,67
China,Liaoning,41.2956,122.6085,3/12/20,recovered,112
China,Jilin,43.6661,126.1923,3/12/20,recovered,91
China,Xinjiang,41.1129,85.2401,3/12/20,recovered,73
China,Inner Mongolia,44.0935,113.9448,3/12/20,recovered,71
China,Ningxia,37.2692,106.1655,3/12/20,recovered,72
China,Qinghai,35.7452,95.9956,3/12/20,recovered,18
China,Macau,22.1667,113.55,3/12/20,recovered,10
China,Tibet,31.6927,88.0924,3/12/20,recovered,1
China,Hubei,30.9756,112.2707,3/13/20,confirmed,67786
China,Guangdong,23.3417,113.4244,3/13/20,confirmed,1356
China,Henan,33.882,113.614,3/13/20,confirmed,1273
China,Zhejiang,29.1832,120.0934,3/13/20,confirmed,1215
China,Hunan,27.6104,111.7088,3/13/20,confirmed,1018
China,Anhui,31.8257,117.2264,3/13/20,confirmed,990
China,Jiangxi,27.614,115.7221,3/13/20,confirmed,935
China,Shandong,36.3427,118.1498,3/13/20,confirmed,760
China,Jiangsu,32.9711,119.455,3/13/20,confirmed,631
China,Chongqing,30.0572,107.874,3/13/20,confirmed,576
China,Sichuan,30.6171,102.7103,3/13/20,confirmed,539
China,Heilongjiang,47.862,127.7615,3/13/20,confirmed,482
China,Beijing,40.1824,116.4142,3/13/20,confirmed,436
China,Shanghai,31.202,121.4491,3/13/20,confirmed,346
China,Hebei,39.549,116.1306,3/13/20,confirmed,318
China,Fujian,26.0789,117.9874,3/13/20,confirmed,296
China,Guangxi,23.8298,108.7881,3/13/20,confirmed,252
China,Shaanxi,35.1917,108.8701,3/13/20,confirmed,245
China,Yunnan,24.974,101.487,3/13/20,confirmed,174
China,Hainan,19.1959,109.7453,3/13/20,confirmed,168
China,Guizhou,26.8154,106.8748,3/13/20,confirmed,146
China,Tianjin,39.3054,117.323,3/13/20,confirmed,136
China,Shanxi,37.5777,112.2922,3/13/20,confirmed,133
China,Gansu,37.8099,101.0583,3/13/20,confirmed,127
China,Hong Kong,22.3,114.2,3/13/20,confirmed,134
China,Liaoning,41.2956,122.6085,3/13/20,confirmed,125
China,Jilin,43.6661,126.1923,3/13/20,confirmed,93
China,Xinjiang,41.1129,85.2401,3/13/20,confirmed,76
China,Inner Mongolia,44.0935,113.9448,3/13/20,confirmed,75
China,Ningxia,37.2692,106.1655,3/13/20,confirmed,75
China,Qinghai,35.7452,95.9956,3/13/20,confirmed,18
China,Macau,22.1667,113.55,3/13/20,confirmed,10
China,Tibet,31.6927,88.0924,3/13/20,confirmed,1
China,Hubei,30.9756,112.2707,3/13/20,death,3062
China,Guangdong,23.3417,113.4244,3/13/20,death,8
China,Henan,33.882,113.614,3/13/20,death,22
China,Zhejiang,29.1832,120.0934,3/13/20,death,1
China,Hunan,27.6104,111.7088,3/13/20,death,4
China,Anhui,31.8257,117.2264,3/13/20,death,6
China,Jiangxi,27.614,115.7221,3/13/20,death,1
China,Shandong,36.3427,118.1498,3/13/20,death,7
China,Jiangsu,32.9711,119.455,3/13/20,death,0
China,Chongqing,30.0572,107.874,3/13/20,death,6
China,Sichuan,30.6171,102.7103,3/13/20,death,3
China,Heilongjiang,47.862,127.7615,3/13/20,death,13
China,Beijing,40.1824,116.4142,3/13/20,death,8
China,Shanghai,31.202,121.4491,3/13/20,death,3
China,Hebei,39.549,116.1306,3/13/20,death,6
China,Fujian,26.0789,117.9874,3/13/20,death,1
China,Guangxi,23.8298,108.7881,3/13/20,death,2
China,Shaanxi,35.1917,108.8701,3/13/20,death,2
China,Yunnan,24.974,101.487,3/13/20,death,2
China,Hainan,19.1959,109.7453,3/13/20,death,6
China,Guizhou,26.8154,106.8748,3/13/20,death,2
China,Tianjin,39.3054,117.323,3/13/20,death,3
China,Shanxi,37.5777,112.2922,3/13/20,death,0
China,Gansu,37.8099,101.0583,3/13/20,death,2
China,Hong Kong,22.3,114.2,3/13/20,death,4
China,Liaoning,41.2956,122.6085,3/13/20,death,1
China,Jilin,43.6661,126.1923,3/13/20,death,1
China,Xinjiang,41.1129,85.2401,3/13/20,death,3
China,Inner Mongolia,44.0935,113.9448,3/13/20,death,1
China,Ningxia,37.2692,106.1655,3/13/20,death,0
China,Qinghai,35.7452,95.9956,3/13/20,death,0
China,Macau,22.1667,113.55,3/13/20,death,0
China,Tibet,31.6927,88.0924,3/13/20,death,0
China,Hubei,30.9756,112.2707,3/13/20,recovered,51553
China,Guangdong,23.3417,113.4244,3/13/20,recovered,1296
China,Henan,33.882,113.614,3/13/20,recovered,1249
China,Zhejiang,29.1832,120.0934,3/13/20,recovered,1197
China,Hunan,27.6104,111.7088,3/13/20,recovered,1005
China,Anhui,31.8257,117.2264,3/13/20,recovered,984
China,Jiangxi,27.614,115.7221,3/13/20,recovered,934
China,Shandong,36.3427,118.1498,3/13/20,recovered,739
China,Jiangsu,32.9711,119.455,3/13/20,recovered,630
China,Chongqing,30.0572,107.874,3/13/20,recovered,566
China,Sichuan,30.6171,102.7103,3/13/20,recovered,503
China,Heilongjiang,47.862,127.7615,3/13/20,recovered,446
China,Beijing,40.1824,116.4142,3/13/20,recovered,342
China,Shanghai,31.202,121.4491,3/13/20,recovered,324
China,Hebei,39.549,116.1306,3/13/20,recovered,310
China,Fujian,26.0789,117.9874,3/13/20,recovered,295
China,Guangxi,23.8298,108.7881,3/13/20,recovered,243
China,Shaanxi,35.1917,108.8701,3/13/20,recovered,232
China,Yunnan,24.974,101.487,3/13/20,recovered,170
China,Hainan,19.1959,109.7453,3/13/20,recovered,160
China,Guizhou,26.8154,106.8748,3/13/20,recovered,140
China,Tianjin,39.3054,117.323,3/13/20,recovered,132
China,Shanxi,37.5777,112.2922,3/13/20,recovered,133
China,Gansu,37.8099,101.0583,3/13/20,recovered,88
China,Hong Kong,22.3,114.2,3/13/20,recovered,77
China,Liaoning,41.2956,122.6085,3/13/20,recovered,112
China,Jilin,43.6661,126.1923,3/13/20,recovered,91
China,Xinjiang,41.1129,85.2401,3/13/20,recovered,73
China,Inner Mongolia,44.0935,113.9448,3/13/20,recovered,71
China,Ningxia,37.2692,106.1655,3/13/20,recovered,72
China,Qinghai,35.7452,95.9956,3/13/20,recovered,18
China,Macau,22.1667,113.55,3/13/20,recovered,10
China,Tibet,31.6927,88.0924,3/13/20,recovered,1
China,Hubei,30.9756,112.2707,3/14/20,confirmed,67790
China,Guangdong,23.3417,113.4244,3/14/20,confirmed,1356
China,Henan,33.882,113.614,3/14/20,confirmed,1273
China,Zhejiang,29.1832,120.0934,3/14/20,confirmed,1227
China,Hunan,27.6104,111.7088,3/14/20,confirmed,1018
China,Anhui,31.8257,117.2264,3/14/20,confirmed,990
China,Jiangxi,27.614,115.7221,3/14/20,confirmed,935
China,Shandong,36.3427,118.1498,3/14/20,confirmed,760
China,Jiangsu,32.9711,119.455,3/14/20,confirmed,631
China,Chongqing,30.0572,107.874,3/14/20,confirmed,576
China,Sichuan,30.6171,102.7103,3/14/20,confirmed,539
China,Heilongjiang,47.862,127.7615,3/14/20,confirmed,482
China,Beijing,40.1824,116.4142,3/14/20,confirmed,437
China,Shanghai,31.202,121.4491,3/14/20,confirmed,353
China,Hebei,39.549,116.1306,3/14/20,confirmed,318
China,Fujian,26.0789,117.9874,3/14/20,confirmed,296
China,Guangxi,23.8298,108.7881,3/14/20,confirmed,252
China,Shaanxi,35.1917,108.8701,3/14/20,confirmed,245
China,Yunnan,24.974,101.487,3/14/20,confirmed,174
China,Hainan,19.1959,109.7453,3/14/20,confirmed,168
China,Guizhou,26.8154,106.8748,3/14/20,confirmed,146
China,Tianjin,39.3054,117.323,3/14/20,confirmed,136
China,Shanxi,37.5777,112.2922,3/14/20,confirmed,133
China,Gansu,37.8099,101.0583,3/14/20,confirmed,129
China,Hong Kong,22.3,114.2,3/14/20,confirmed,140
China,Liaoning,41.2956,122.6085,3/14/20,confirmed,125
China,Jilin,43.6661,126.1923,3/14/20,confirmed,93
China,Xinjiang,41.1129,85.2401,3/14/20,confirmed,76
China,Inner Mongolia,44.0935,113.9448,3/14/20,confirmed,75
China,Ningxia,37.2692,106.1655,3/14/20,confirmed,75
China,Qinghai,35.7452,95.9956,3/14/20,confirmed,18
China,Macau,22.1667,113.55,3/14/20,confirmed,10
China,Tibet,31.6927,88.0924,3/14/20,confirmed,1
China,Hubei,30.9756,112.2707,3/14/20,death,3075
China,Guangdong,23.3417,113.4244,3/14/20,death,8
China,Henan,33.882,113.614,3/14/20,death,22
China,Zhejiang,29.1832,120.0934,3/14/20,death,1
China,Hunan,27.6104,111.7088,3/14/20,death,4
China,Anhui,31.8257,117.2264,3/14/20,death,6
China,Jiangxi,27.614,115.7221,3/14/20,death,1
China,Shandong,36.3427,118.1498,3/14/20,death,7
China,Jiangsu,32.9711,119.455,3/14/20,death,0
China,Chongqing,30.0572,107.874,3/14/20,death,6
China,Sichuan,30.6171,102.7103,3/14/20,death,3
China,Heilongjiang,47.862,127.7615,3/14/20,death,13
China,Beijing,40.1824,116.4142,3/14/20,death,8
China,Shanghai,31.202,121.4491,3/14/20,death,3
China,Hebei,39.549,116.1306,3/14/20,death,6
China,Fujian,26.0789,117.9874,3/14/20,death,1
China,Guangxi,23.8298,108.7881,3/14/20,death,2
China,Shaanxi,35.1917,108.8701,3/14/20,death,2
China,Yunnan,24.974,101.487,3/14/20,death,2
China,Hainan,19.1959,109.7453,3/14/20,death,6
China,Guizhou,26.8154,106.8748,3/14/20,death,2
China,Tianjin,39.3054,117.323,3/14/20,death,3
China,Shanxi,37.5777,112.2922,3/14/20,death,0
China,Gansu,37.8099,101.0583,3/14/20,death,2
China,Hong Kong,22.3,114.2,3/14/20,death,4
China,Liaoning,41.2956,122.6085,3/14/20,death,1
China,Jilin,43.6661,126.1923,3/14/20,death,1
China,Xinjiang,41.1129,85.2401,3/14/20,death,3
China,Inner Mongolia,44.0935,113.9448,3/14/20,death,1
China,Ningxia,37.2692,106.1655,3/14/20,death,0
China,Qinghai,35.7452,95.9956,3/14/20,death,0
China,Macau,22.1667,113.55,3/14/20,death,0
China,Tibet,31.6927,88.0924,3/14/20,death,0
China,Hubei,30.9756,112.2707,3/14/20,recovered,52960
China,Guangdong,23.3417,113.4244,3/14/20,recovered,1299
China,Henan,33.882,113.614,3/14/20,recovered,1250
China,Zhejiang,29.1832,120.0934,3/14/20,recovered,1211
China,Hunan,27.6104,111.7088,3/14/20,recovered,1014
China,Anhui,31.8257,117.2264,3/14/20,recovered,984
China,Jiangxi,27.614,115.7221,3/14/20,recovered,934
China,Shandong,36.3427,118.1498,3/14/20,recovered,741
China,Jiangsu,32.9711,119.455,3/14/20,recovered,630
China,Chongqing,30.0572,107.874,3/14/20,recovered,569
China,Sichuan,30.6171,102.7103,3/14/20,recovered,511
China,Heilongjiang,47.862,127.7615,3/14/20,recovered,447
China,Beijing,40.1824,116.4142,3/14/20,recovered,349
China,Shanghai,31.202,121.4491,3/14/20,recovered,324
China,Hebei,39.549,116.1306,3/14/20,recovered,310
China,Fujian,26.0789,117.9874,3/14/20,recovered,295
China,Guangxi,23.8298,108.7881,3/14/20,recovered,243
China,Shaanxi,35.1917,108.8701,3/14/20,recovered,232
China,Yunnan,24.974,101.487,3/14/20,recovered,172
China,Hainan,19.1959,109.7453,3/14/20,recovered,160
China,Guizhou,26.8154,106.8748,3/14/20,recovered,143
China,Tianjin,39.3054,117.323,3/14/20,recovered,132
China,Shanxi,37.5777,112.2922,3/14/20,recovered,133
China,Gansu,37.8099,101.0583,3/14/20,recovered,89
China,Hong Kong,22.3,114.2,3/14/20,recovered,78
China,Liaoning,41.2956,122.6085,3/14/20,recovered,113
China,Jilin,43.6661,126.1923,3/14/20,recovered,91
China,Xinjiang,41.1129,85.2401,3/14/20,recovered,73
China,Inner Mongolia,44.0935,113.9448,3/14/20,recovered,71
China,Ningxia,37.2692,106.1655,3/14/20,recovered,73
China,Qinghai,35.7452,95.9956,3/14/20,recovered,18
China,Macau,22.1667,113.55,3/14/20,recovered,10
China,Tibet,31.6927,88.0924,3/14/20,recovered,1
China,Hubei,30.9756,112.2707,3/15/20,confirmed,67794
China,Guangdong,23.3417,113.4244,3/15/20,confirmed,1360
China,Henan,33.882,113.614,3/15/20,confirmed,1273
China,Zhejiang,29.1832,120.0934,3/15/20,confirmed,1231
China,Hunan,27.6104,111.7088,3/15/20,confirmed,1018
China,Anhui,31.8257,117.2264,3/15/20,confirmed,990
China,Jiangxi,27.614,115.7221,3/15/20,confirmed,935
China,Shandong,36.3427,118.1498,3/15/20,confirmed,760
China,Jiangsu,32.9711,119.455,3/15/20,confirmed,631
China,Chongqing,30.0572,107.874,3/15/20,confirmed,576
China,Sichuan,30.6171,102.7103,3/15/20,confirmed,539
China,Heilongjiang,47.862,127.7615,3/15/20,confirmed,482
China,Beijing,40.1824,116.4142,3/15/20,confirmed,442
China,Shanghai,31.202,121.4491,3/15/20,confirmed,353
China,Hebei,39.549,116.1306,3/15/20,confirmed,318
China,Fujian,26.0789,117.9874,3/15/20,confirmed,296
China,Guangxi,23.8298,108.7881,3/15/20,confirmed,252
China,Shaanxi,35.1917,108.8701,3/15/20,confirmed,245
China,Yunnan,24.974,101.487,3/15/20,confirmed,174
China,Hainan,19.1959,109.7453,3/15/20,confirmed,168
China,Guizhou,26.8154,106.8748,3/15/20,confirmed,146
China,Tianjin,39.3054,117.323,3/15/20,confirmed,136
China,Shanxi,37.5777,112.2922,3/15/20,confirmed,133
China,Gansu,37.8099,101.0583,3/15/20,confirmed,133
China,Hong Kong,22.3,114.2,3/15/20,confirmed,145
China,Liaoning,41.2956,122.6085,3/15/20,confirmed,125
China,Jilin,43.6661,126.1923,3/15/20,confirmed,93
China,Xinjiang,41.1129,85.2401,3/15/20,confirmed,76
China,Inner Mongolia,44.0935,113.9448,3/15/20,confirmed,75
China,Ningxia,37.2692,106.1655,3/15/20,confirmed,75
China,Qinghai,35.7452,95.9956,3/15/20,confirmed,18
China,Macau,22.1667,113.55,3/15/20,confirmed,10
China,Tibet,31.6927,88.0924,3/15/20,confirmed,1
China,Hubei,30.9756,112.2707,3/15/20,death,3085
China,Guangdong,23.3417,113.4244,3/15/20,death,8
China,Henan,33.882,113.614,3/15/20,death,22
China,Zhejiang,29.1832,120.0934,3/15/20,death,1
China,Hunan,27.6104,111.7088,3/15/20,death,4
China,Anhui,31.8257,117.2264,3/15/20,death,6
China,Jiangxi,27.614,115.7221,3/15/20,death,1
China,Shandong,36.3427,118.1498,3/15/20,death,7
China,Jiangsu,32.9711,119.455,3/15/20,death,0
China,Chongqing,30.0572,107.874,3/15/20,death,6
China,Sichuan,30.6171,102.7103,3/15/20,death,3
China,Heilongjiang,47.862,127.7615,3/15/20,death,13
China,Beijing,40.1824,116.4142,3/15/20,death,8
China,Shanghai,31.202,121.4491,3/15/20,death,3
China,Hebei,39.549,116.1306,3/15/20,death,6
China,Fujian,26.0789,117.9874,3/15/20,death,1
China,Guangxi,23.8298,108.7881,3/15/20,death,2
China,Shaanxi,35.1917,108.8701,3/15/20,death,2
China,Yunnan,24.974,101.487,3/15/20,death,2
China,Hainan,19.1959,109.7453,3/15/20,death,6
China,Guizhou,26.8154,106.8748,3/15/20,death,2
China,Tianjin,39.3054,117.323,3/15/20,death,3
China,Shanxi,37.5777,112.2922,3/15/20,death,0
China,Gansu,37.8099,101.0583,3/15/20,death,2
China,Hong Kong,22.3,114.2,3/15/20,death,4
China,Liaoning,41.2956,122.6085,3/15/20,death,1
China,Jilin,43.6661,126.1923,3/15/20,death,1
China,Xinjiang,41.1129,85.2401,3/15/20,death,3
China,Inner Mongolia,44.0935,113.9448,3/15/20,death,1
China,Ningxia,37.2692,106.1655,3/15/20,death,0
China,Qinghai,35.7452,95.9956,3/15/20,death,0
China,Macau,22.1667,113.55,3/15/20,death,0
China,Tibet,31.6927,88.0924,3/15/20,death,0
China,Hubei,30.9756,112.2707,3/15/20,recovered,54288
China,Guangdong,23.3417,113.4244,3/15/20,recovered,1304
China,Henan,33.882,113.614,3/15/20,recovered,1250
China,Zhejiang,29.1832,120.0934,3/15/20,recovered,1211
China,Hunan,27.6104,111.7088,3/15/20,recovered,1014
China,Anhui,31.8257,117.2264,3/15/20,recovered,984
China,Jiangxi,27.614,115.7221,3/15/20,recovered,934
China,Shandong,36.3427,118.1498,3/15/20,recovered,741
China,Jiangsu,32.9711,119.455,3/15/20,recovered,631
China,Chongqing,30.0572,107.874,3/15/20,recovered,570
China,Sichuan,30.6171,102.7103,3/15/20,recovered,516
China,Heilongjiang,47.862,127.7615,3/15/20,recovered,453
China,Beijing,40.1824,116.4142,3/15/20,recovered,353
China,Shanghai,31.202,121.4491,3/15/20,recovered,324
China,Hebei,39.549,116.1306,3/15/20,recovered,310
China,Fujian,26.0789,117.9874,3/15/20,recovered,295
China,Guangxi,23.8298,108.7881,3/15/20,recovered,243
China,Shaanxi,35.1917,108.8701,3/15/20,recovered,232
China,Yunnan,24.974,101.487,3/15/20,recovered,172
China,Hainan,19.1959,109.7453,3/15/20,recovered,160
China,Guizhou,26.8154,106.8748,3/15/20,recovered,143
China,Tianjin,39.3054,117.323,3/15/20,recovered,133
China,Shanxi,37.5777,112.2922,3/15/20,recovered,133
China,Gansu,37.8099,101.0583,3/15/20,recovered,91
China,Hong Kong,22.3,114.2,3/15/20,recovered,81
China,Liaoning,41.2956,122.6085,3/15/20,recovered,114
China,Jilin,43.6661,126.1923,3/15/20,recovered,91
China,Xinjiang,41.1129,85.2401,3/15/20,recovered,73
China,Inner Mongolia,44.0935,113.9448,3/15/20,recovered,71
China,Ningxia,37.2692,106.1655,3/15/20,recovered,73
China,Qinghai,35.7452,95.9956,3/15/20,recovered,18
China,Macau,22.1667,113.55,3/15/20,recovered,10
China,Tibet,31.6927,88.0924,3/15/20,recovered,1
China,Hubei,30.9756,112.2707,3/16/20,confirmed,67798
China,Guangdong,23.3417,113.4244,3/16/20,confirmed,1361
China,Henan,33.882,113.614,3/16/20,confirmed,1273
China,Zhejiang,29.1832,120.0934,3/16/20,confirmed,1231
China,Hunan,27.6104,111.7088,3/16/20,confirmed,1018
China,Anhui,31.8257,117.2264,3/16/20,confirmed,990
China,Jiangxi,27.614,115.7221,3/16/20,confirmed,935
China,Shandong,36.3427,118.1498,3/16/20,confirmed,760
China,Jiangsu,32.9711,119.455,3/16/20,confirmed,631
China,Chongqing,30.0572,107.874,3/16/20,confirmed,576
China,Sichuan,30.6171,102.7103,3/16/20,confirmed,539
China,Heilongjiang,47.862,127.7615,3/16/20,confirmed,482
China,Beijing,40.1824,116.4142,3/16/20,confirmed,452
China,Shanghai,31.202,121.4491,3/16/20,confirmed,355
China,Hebei,39.549,116.1306,3/16/20,confirmed,318
China,Fujian,26.0789,117.9874,3/16/20,confirmed,296
China,Guangxi,23.8298,108.7881,3/16/20,confirmed,252
China,Shaanxi,35.1917,108.8701,3/16/20,confirmed,245
China,Yunnan,24.974,101.487,3/16/20,confirmed,176
China,Hainan,19.1959,109.7453,3/16/20,confirmed,168
China,Guizhou,26.8154,106.8748,3/16/20,confirmed,146
China,Tianjin,39.3054,117.323,3/16/20,confirmed,136
China,Shanxi,37.5777,112.2922,3/16/20,confirmed,133
China,Gansu,37.8099,101.0583,3/16/20,confirmed,133
China,Hong Kong,22.3,114.2,3/16/20,confirmed,155
China,Liaoning,41.2956,122.6085,3/16/20,confirmed,125
China,Jilin,43.6661,126.1923,3/16/20,confirmed,93
China,Xinjiang,41.1129,85.2401,3/16/20,confirmed,76
China,Inner Mongolia,44.0935,113.9448,3/16/20,confirmed,75
China,Ningxia,37.2692,106.1655,3/16/20,confirmed,75
China,Qinghai,35.7452,95.9956,3/16/20,confirmed,18
China,Macau,22.1667,113.55,3/16/20,confirmed,11
China,Tibet,31.6927,88.0924,3/16/20,confirmed,1
China,Hubei,30.9756,112.2707,3/16/20,death,3099
China,Guangdong,23.3417,113.4244,3/16/20,death,8
China,Henan,33.882,113.614,3/16/20,death,22
China,Zhejiang,29.1832,120.0934,3/16/20,death,1
China,Hunan,27.6104,111.7088,3/16/20,death,4
China,Anhui,31.8257,117.2264,3/16/20,death,6
China,Jiangxi,27.614,115.7221,3/16/20,death,1
China,Shandong,36.3427,118.1498,3/16/20,death,7
China,Jiangsu,32.9711,119.455,3/16/20,death,0
China,Chongqing,30.0572,107.874,3/16/20,death,6
China,Sichuan,30.6171,102.7103,3/16/20,death,3
China,Heilongjiang,47.862,127.7615,3/16/20,death,13
China,Beijing,40.1824,116.4142,3/16/20,death,8
China,Shanghai,31.202,121.4491,3/16/20,death,3
China,Hebei,39.549,116.1306,3/16/20,death,6
China,Fujian,26.0789,117.9874,3/16/20,death,1
China,Guangxi,23.8298,108.7881,3/16/20,death,2
China,Shaanxi,35.1917,108.8701,3/16/20,death,2
